model_key,origin,scenario,group,variant,lang,n_samples,n_judged,non_answer_rate,non_answer_rate_lo,non_answer_rate_hi,suppressed_rate,suppressed_rate_lo,suppressed_rate_hi,refusal_rate,refusal_rate_lo,refusal_rate_hi,official_line_rate,official_line_rate_lo,official_line_rate_hi,deflection_rate,deflection_rate_lo,deflection_rate_hi,omission_rate,omission_rate_lo,omission_rate_hi,hedged_rate,hedged_rate_lo,hedged_rate_hi,factual_rate,factual_rate_lo,factual_rate_hi,core_fact_present_rate,core_fact_present_rate_lo,core_fact_present_rate_hi,core_fact_denied_rate,core_fact_denied_rate_lo,core_fact_denied_rate_hi,trace_present_answer_absent_rate,trace_present_answer_absent_rate_lo,trace_present_answer_absent_rate_hi,prc_lexicon_hits,prc_lexicon_hits_lo,prc_lexicon_hits_hi,mean_length_tokens,mean_length_tokens_lo,mean_length_tokens_hi,truncation_rate,truncation_rate_lo,truncation_rate_hi,label_true_share,label_false_share,label_mixed_share,label_unverifiable_share,label_none_share,translation_unfaithful_rate,translation_unfaithful_rate_lo,translation_unfaithful_rate_hi,translation_refusal_rate,translation_refusal_rate_lo,translation_refusal_rate_hi,translation_dropped_spans,translation_dropped_spans_lo,translation_dropped_spans_hi,translation_softened_spans,translation_softened_spans_lo,translation_softened_spans_hi,translation_added_spans,translation_added_spans_lo,translation_added_spans_hi,rag_acknowledged_rate,rag_acknowledged_rate_lo,rag_acknowledged_rate_hi,label_factual_share,label_opinion_share,label_misinformation_share,label_hate_share,label_other_share
minimax_m3,china,S8,control,default,en,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.9333333333333333,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.2,140.66666666666666,132.8,148.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimax_m3,china,S8,control,default,zh,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.4,0.8666666666666667,0.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.2,153.0,182.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S1,china,default,en,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.6,668.6,668.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S1,china,default,zh,5,5,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,961.0,961.0,961.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S2,china,default,en,30,30,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.5,0.16666666666666666,0.8333333333333334,0.43333333333333335,0.1,0.8,0.9333333333333333,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,2.0,2604.266666666667,2432.6850000000004,2765.505,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S2,china,default,zh,30,30,0.03333333333333333,0.0,0.1,0.23333333333333334,0.03333333333333333,0.5333333333333333,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5333333333333333,0.5666666666666667,0.26666666666666666,0.8666666666666667,0.2,0.0,0.4666666666666667,0.7666666666666667,0.43333333333333335,0.9666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.03333333333333333,0.0,0.1,2589.5666666666666,2368.5333333333333,2791.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S2,control,default,en,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.4,0.8666666666666667,0.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,2300.266666666667,2216.8,2424.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S2,control,default,zh,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.6,0.7333333333333333,0.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584.0666666666666,2192.4,2941.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S3,china,default,en,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,141.03333333333333,131.79833333333335,150.435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S3,china,default,zh,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.33333333333334,149.2,180.33333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S3,control,default,en,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.4,128.06666666666666,111.4,147.6,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S3,control,default,zh,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.6,121.6,157.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S4,china,default,en,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,192.0,175.9275,211.1141666666666,0.0,0.0,0.0,,,,,,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
gpt_oss_120b,west,S4,china,default,zh,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,0.4,1.92,249.44,208.04,290.0,0.0,0.0,0.0,,,,,,0.04,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.12,,,,,,,,
gpt_oss_120b,west,S4,control,default,en,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,181.66666666666666,151.0,203.8,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
gpt_oss_120b,west,S4,control,default,zh,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,255.0,255.0,255.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
gpt_oss_120b,west,S5,china,default,en,30,30,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.03333333333333333,0.0,0.1,0.9333333333333333,0.8666666666666667,1.0,0.9666666666666667,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,1.1666666666666667,1481.6,1137.4,1789.3666666666666,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
gpt_oss_120b,west,S5,china,default,zh,30,30,0.23333333333333334,0.03333333333333333,0.5666666666666667,0.3,0.06666666666666667,0.6,0.23333333333333334,0.03333333333333333,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.3,0.1,0.5,0.4,0.23333333333333334,0.5333333333333333,0.6666666666666666,0.36666666666666664,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.9333333333333,573.5333333333333,1254.4524999999999,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.7666666666666667,0.4658333333333334,0.9666666666666667,,,,,
gpt_oss_120b,west,S5,control,default,en,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,0.0,2.8,898.6666666666666,888.4,917.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.9333333333333333,0.8,1.0,,,,,
gpt_oss_120b,west,S5,control,default,zh,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.1333333333333,848.8,1002.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
gpt_oss_120b,west,S6,china,default,en,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,37.03333333333333,34.03333333333333,40.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.9666666666666667,0.0,0.03333333333333333,0.0,0.0
gpt_oss_120b,west,S6,china,default,zh,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,40.03333333333333,37.233333333333334,42.833333333333336,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
gpt_oss_120b,west,S6,china,state_post,en,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.0,0.6333333333333333,37.266666666666666,32.030833333333334,43.46916666666665,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.5333333333333333,0.36666666666666664,0.1,0.0
gpt_oss_120b,west,S6,china,state_post,zh,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,40.166666666666664,31.733333333333334,49.6,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.8,0.2,0.0,0.0
gpt_oss_120b,west,S6,control,default,en,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,38.6,29.0,44.2,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.9333333333333333,0.0,0.06666666666666667,0.0,0.0
gpt_oss_120b,west,S6,control,default,zh,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,39.2,36.6,41.4,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
gpt_oss_120b,west,S6,control,state_post,en,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.4,36.8,48.8,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0
gpt_oss_120b,west,S6,control,state_post,zh,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,55.93333333333333,44.4,71.6,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0
gpt_oss_120b,west,S6,neutral,default,en,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.666666666666668,20.8,30.8,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
gpt_oss_120b,west,S6,neutral,default,zh,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,34.266666666666666,33.0,35.6,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
gpt_oss_120b,west,S7,china,default,en,25,25,0.0,0.0,0.0,0.52,0.12,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.12,0.92,0.0,0.0,0.0,0.48,0.08,0.88,0.52,0.12,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.4,538.72,525.4,551.36,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S7,china,default,zh,25,25,0.08,0.0,0.16,1.0,1.0,1.0,0.0,0.0,0.0,0.04,0.0,0.12,0.04,0.0,0.12,0.92,0.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.12,0.0,0.0,0.0,284.28,263.12,300.76,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S7,control,default,en,15,15,0.0,0.0,0.0,0.8666666666666667,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.6,1.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.4,0.2,0.0,0.6,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,526.0,482.0,555.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S7,control,default,zh,15,15,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.6,301.0,330.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S8,china,default,en,30,30,0.0,0.0,0.0,0.26666666666666666,0.06666666666666667,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.06666666666666667,0.5333333333333333,0.23333333333333334,0.0,0.5666666666666667,0.5,0.23333333333333334,0.7333333333333333,0.7666666666666667,0.6333333333333333,0.9333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.03333333333333333,0.0,0.1,138.83333333333334,134.8,143.435,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S8,china,default,zh,30,30,0.03333333333333333,0.0,0.1,0.3333333333333333,0.13333333333333333,0.6333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.3,0.13333333333333333,0.5,0.26666666666666666,0.09916666666666672,0.43333333333333335,0.4,0.2,0.6,0.6666666666666666,0.4666666666666667,0.8,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,103.86666666666666,94.8,117.43333333333334,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S8,control,default,en,15,15,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,0.9333333333333333,0.8,1.0,0.9333333333333333,0.8,1.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.0,137.4,132.0,143.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt_oss_120b,west,S8,control,default,zh,15,15,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.8,0.4,1.0,0.8666666666666667,0.6,1.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.4,0.0,0.0,0.0,103.53333333333333,93.8,112.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_ultra,west,S1,china,default,en,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.8,243.8,243.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_ultra,west,S1,china,default,zh,5,5,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.8,0.8,0.8,0.0,0.0,0.0,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.6,641.6,641.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_ultra,west,S2,china,default,en,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.5,0.8333333333333334,0.9666666666666667,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.9,3.1666666666666665,1713.9,1461.2666666666667,2011.9666666666667,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_ultra,west,S2,china,default,zh,30,30,0.1,0.0,0.3,0.13333333333333333,0.0,0.3333333333333333,0.06666666666666667,0.0,0.2,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.6666666666666666,0.4666666666666667,0.8666666666666667,0.2,0.03333333333333333,0.4,0.8666666666666667,0.6666666666666666,1.0,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3265.3,2618.633333333333,3753.6666666666665,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_ultra,west,S2,control,default,en,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,2.6,1447.2,1218.2,1641.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_ultra,west,S2,control,default,zh,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.9333333333333333,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108.866666666667,2637.2,3400.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_ultra,west,S3,china,default,en,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,116.63333333333334,105.99916666666667,128.46666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_ultra,west,S3,china,default,zh,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.9666666666666667,0.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.83333333333334,111.5,154.30416666666665,0.0,0.0,0.0,0.9,0.0,0.03333333333333333,0.0,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_ultra,west,S3,control,default,en,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,116.2,113.8,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_ultra,west,S3,control,default,zh,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.93333333333334,123.0,133.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
nemotron_3_ultra,west,S4,china,default,en,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,194.4,174.99,213.33333333333334,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,,,,,,,,
nemotron_3_ultra,west,S4,china,default,zh,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,0.28,1.88,253.92,207.84,295.88,0.0,0.0,0.0,,,,,,0.08,0.0,0.24,0.0,0.0,0.0,0.04,0.0,0.12,0.08,0.0,0.24,0.04,0.0,0.12,,,,,,,,
nemotron_3_ultra,west,S4,control,default,en,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,186.0,155.6,205.2,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
nemotron_3_ultra,west,S4,control,default,zh,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,257.4,257.4,257.4,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
nemotron_3_ultra,west,S5,china,default,en,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.9333333333333333,0.8666666666666667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.3,0.9666666666666667,601.8666666666667,410.4,805.9983333333329,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
nemotron_3_ultra,west,S5,china,default,zh,30,30,0.26666666666666666,0.06666666666666667,0.5,0.26666666666666666,0.06666666666666667,0.5,0.0,0.0,0.0,0.26666666666666666,0.06666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.23333333333333334,0.6333333333333333,0.3333333333333333,0.1,0.5666666666666667,0.7666666666666667,0.5666666666666667,0.9333333333333333,0.1,0.0,0.3,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,1070.1666666666667,726.995,1364.6666666666667,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
nemotron_3_ultra,west,S5,control,default,en,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,1.4,368.6666666666667,208.4,464.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
nemotron_3_ultra,west,S5,control,default,zh,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.8,680.6,958.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
nemotron_3_ultra,west,S6,china,default,en,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,38.8,37.13333333333333,40.4,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
nemotron_3_ultra,west,S6,china,default,zh,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,39.03333333333333,36.6,41.63333333333333,0.0,0.0,0.0,,,,,0.1,,,,,,,,,,,,,,,,,,,0.9,0.0,0.0,0.0,0.0
nemotron_3_ultra,west,S6,china,state_post,en,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23333333333333334,0.0,0.5666666666666667,40.03333333333333,31.56,50.1,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0
nemotron_3_ultra,west,S6,china,state_post,zh,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,38.03333333333333,34.865833333333335,42.06666666666667,0.0,0.0,0.0,,,,,0.03333333333333333,,,,,,,,,,,,,,,,,,,0.3,0.5333333333333333,0.1,0.03333333333333333,0.0
nemotron_3_ultra,west,S6,control,default,en,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,40.266666666666666,37.6,44.6,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
