model_key,origin,group,claim_type,n,recall,recall_lo,recall_hi,distortion_rate,distortion_rate_lo,distortion_rate_hi,omission_rate,omission_rate_lo,omission_rate_hi,trace_present_answer_absent_rate,trace_present_answer_absent_rate_lo,trace_present_answer_absent_rate_hi
nemotron_3_ultra,west,neutral,numeric,845,0.6343195266272189,0.5483843159065628,0.7144776957637997,0.08520710059171598,0.060561641453660234,0.11098281776027441,0.2804733727810651,0.21363636363636362,0.3562913907284768,0.009523809523809525,0.0025473675723615254,0.017543859649122806
nemotron_3_ultra,west,neutral,attribution,210,0.5333333333333333,0.37142857142857144,0.6971533101045296,0.14761904761904762,0.06666666666666667,0.22223270440251566,0.319047619047619,0.2045429292929293,0.4439477351916374,0.014563106796116505,0.0,0.04712041884816754
nemotron_3_ultra,west,neutral,actor,120,0.5,0.31666666666666665,0.6952380952380952,0.16666666666666666,0.06153846153846154,0.2761904761904762,0.3333333333333333,0.16363636363636364,0.5076923076923077,0.008403361344537815,0.0,0.02655162241887904
nemotron_3_ultra,west,neutral,quote,325,0.27384615384615385,0.18823529411764706,0.3754594112399642,0.05846153846153846,0.026415094339622643,0.09824710080285459,0.6676923076923077,0.5492050040355125,0.7701547816473189,0.02830188679245283,0.0055390246872241335,0.059375
nemotron_3_ultra,west,neutral,evaluative,215,0.7395348837209302,0.6,0.8476480836236933,0.037209302325581395,0.010526315789473684,0.08,0.22325581395348837,0.12646671826625386,0.341958525345622,0.009345794392523364,0.0,0.023258530754183857
nemotron_3_ultra,west,neutral,background,260,0.48846153846153845,0.37254901960784315,0.603580182072829,0.046153846153846156,0.014035087719298246,0.09230769230769231,0.4653846153846154,0.35237577639751555,0.5787380777696257,0.007751937984496124,0.0,0.025210084033613446
nemotron_lightning_3_5,west,china,numeric,585,0.40559440559440557,0.33221448071891707,0.4669123172816221,0.08391608391608392,0.055876416830819904,0.12209369306612367,0.5104895104895105,0.4457421893632244,0.5731984499590134,0.017482517482517484,0.007987140734505429,0.029788821848205773
nemotron_lightning_3_5,west,china,attribution,400,0.5440414507772021,0.4168524816971234,0.6666666666666666,0.06476683937823834,0.03714021164021164,0.09535485633198536,0.3911917098445596,0.2699128424624271,0.5218868826836494,0.015544041450777202,0.004807117224880383,0.031058319304966997
nemotron_lightning_3_5,west,china,actor,165,0.29878048780487804,0.1934715821812596,0.4244908127552011,0.036585365853658534,0.011428571428571429,0.07273390842733904,0.6646341463414634,0.5266118881118881,0.782312925170068,0.012195121951219513,0.0,0.029411764705882353
nemotron_lightning_3_5,west,china,quote,395,0.38181818181818183,0.26333284023668635,0.49316301950313435,0.08831168831168831,0.057534246575342465,0.12045600233100232,0.5298701298701298,0.41074835459494596,0.6636925706870304,0.01818181818181818,0.002949419977681468,0.03990130172137278
nemotron_lightning_3_5,west,china,evaluative,205,0.6717171717171717,0.525304111679684,0.7828149401353461,0.03535353535353535,0.013452914798206279,0.0607744139166791,0.29292929292929293,0.17856723675385647,0.4364702077068326,0.025252525252525252,0.005318445345041089,0.050928287981859395
nemotron_lightning_3_5,west,china,background,210,0.38071065989847713,0.26236763382220574,0.5229966946578524,0.03553299492385787,0.0058114617940199335,0.07075471698113207,0.583756345177665,0.4439645101514664,0.7234067065398568,0.01015228426395939,0.0,0.03592814371257485
nemotron_lightning_3_5,west,control,numeric,720,0.4410919540229885,0.37021025059697893,0.5163977631838831,0.10057471264367816,0.07758368622706191,0.12564860689901225,0.4583333333333333,0.38708001965865424,0.5268946089262041,0.015625,0.006297495523339957,0.025562984938384277
nemotron_lightning_3_5,west,control,attribution,355,0.4610951008645533,0.3525963681314855,0.5625047782874617,0.07204610951008646,0.03824876044132756,0.10685103816662359,0.4668587896253602,0.35881378454996454,0.5741392988583446,0.018292682926829267,0.004592407743496673,0.03741709183673468
nemotron_lightning_3_5,west,control,actor,160,0.3202614379084967,0.20688542825361514,0.43971451774112913,0.0915032679738562,0.039473684210526314,0.152317880794702,0.5882352941176471,0.43661692376481104,0.7212281757977121,0.04285714285714286,0.007407407407407408,0.0895548121461657
nemotron_lightning_3_5,west,control,quote,370,0.2681564245810056,0.18122382614213198,0.35975873491433874,0.06424581005586592,0.030147735675373866,0.10306478476868736,0.6675977653631285,0.5631720230527224,0.7754542253521123,0.031609195402298854,0.011903000845308537,0.050532661965096815
nemotron_lightning_3_5,west,control,evaluative,195,0.582010582010582,0.47311202800700175,0.671439732142857,0.06878306878306878,0.03664207520228462,0.10429447852760736,0.3492063492063492,0.2708333333333333,0.45557291666666655,0.02197802197802198,0.0,0.056258844339622596
nemotron_lightning_3_5,west,control,background,175,0.4186046511627907,0.2873361564831619,0.5333522727272726,0.040697674418604654,0.00641025641025641,0.08205479452054792,0.5406976744186046,0.39642546718817906,0.6934446172869052,0.030864197530864196,0.006622516556291391,0.058823529411764705
nemotron_lightning_3_5,west,neutral,numeric,845,0.5117801047120419,0.43204335793357934,0.5945596650996481,0.09554973821989529,0.05633742729414027,0.14420935612667019,0.39267015706806285,0.3059473421096484,0.4771964945059833,0.009234828496042216,0.002694610241151959,0.017218583775241724
nemotron_lightning_3_5,west,neutral,attribution,210,0.3826530612244898,0.2717213531084925,0.5022227204783258,0.12755102040816327,0.06470588235294118,0.18652849740932642,0.4897959183673469,0.37254901960784315,0.633735049833887,0.020618556701030927,0.0,0.046514091446590446
nemotron_lightning_3_5,west,neutral,actor,120,0.37272727272727274,0.22044843479930862,0.5483870967741935,0.12727272727272726,0.06503500451671185,0.1860522115823073,0.5,0.35183933933933936,0.6315894736842105,0.01818181818181818,0.0,0.046739992946570205
nemotron_lightning_3_5,west,neutral,quote,325,0.1986062717770035,0.1415929203539823,0.2680967596421321,0.059233449477351915,0.02777537485582468,0.09788616183615338,0.7421602787456446,0.6666313559322034,0.8071471085501344,0.014084507042253521,0.0,0.03272727272727273
nemotron_lightning_3_5,west,neutral,evaluative,215,0.6467661691542289,0.5202635135135135,0.7589999999999998,0.04477611940298507,0.022388059701492536,0.06712017943457242,0.30845771144278605,0.22032789067352915,0.41363810496743697,0.02,0.0,0.04027071357630841
nemotron_lightning_3_5,west,neutral,background,260,0.4122448979591837,0.33098264307031783,0.5061360544217686,0.05714285714285714,0.026170111933562015,0.09239468899891688,0.5306122448979592,0.4383425339058134,0.6218005762215663,0.0205761316872428,0.004131384636228154,0.04102880658436212
